,Tournois,Player 1,Player 2,Score,Odds Player 1,Odds Player 2,Rank Player 1,Rank Player 2
5498,Futures 2023,Rai,Vujic,2,1.11,5.61,,
5499,Futures 2023,Schoolkate,Braithwaite,2,1.07,7.07,327.0,
5500,Futures 2023,Fancutt,Bianchet,2,1.01,12.24,,
5501,Futures 2023,Ellis,Bouzige,2,1.21,3.97,,
5502,Futures 2023,Searant,Birrell,2,1.27,3.44,,
5503,Futures 2023,Cook,Fitzgerald,2,1.64,2.12,,
5504,Futures 2023,Winter,Sekulic,1,4.34,1.17,,
5505,Futures 2023,Pham,Jovanovski,2,1.31,3.18,,
5506,Futures 2023,Bueno,Nordquist,2,1.22,3.85,377.0,
5507,Futures 2023,Strode,Guillen,2,2.11,1.64,,
5508,Futures 2023,McCormick,Renard,2,1.64,2.11,,
5509,Futures 2023,Paty,Segura,2,1.73,1.97,,
5510,Futures 2023,Gomez,Dickerson,2,1.22,3.75,219.0,
5511,Futures 2023,Descotte,Folliot,2,1.20,3.85,,
5512,Futures 2023,Ogura,Baker,2,3.81,1.22,,
5513,Futures 2023,Ji,Hellum,2,2.74,1.39,,
5514,Futures 2023,Bynoe,Ling,2,1.01,9.53,,
5515,Futures 2023,Bielinskyi,Lyeons,2,1.47,2.50,,
5516,Futures 2023,Ambrogi,Bouquet,2,1.63,2.13,,
5517,Futures 2023,Kang,Bertran,2,1.49,2.43,,
5518,Futures 2023,Monzon,Kiger,2,1.78,1.93,,
5519,Futures 2023,Pokorny,Knaff,2,2.82,1.38,,
5520,Futures 2023,Prechtel,Mihailovic,2,1.06,7.06,,
5521,Futures 2023,Nesterov,Radojicic,2,1.01,12.50,,
5522,Futures 2023,Blockx,Borg,2,1.46,2.52,,
5523,Futures 2023,Van,Moller,1,1.53,2.33,,
5524,Futures 2023,Lee,Podorozhnyi,2,1.09,6.16,,
5525,Futures 2023,Tkemaladze,Pozzani,2,1.35,2.91,,
5526,Futures 2023,Pieri,Molleker,2,5.98,1.10,,390.0
5527,Futures 2023,Ingildsen,Krstin,1,2.09,1.66,,
5528,Futures 2023,Tokuda,Ho,2,1.29,3.27,,
5529,Futures 2023,Echargui,Vincent,2,1.04,8.58,350.0,
5530,Futures 2023,Rossi,Casanova,2,1.28,3.31,,362.0
5531,Futures 2023,Shiraishi,Iannaccone,2,2.86,1.36,,
5532,Futures 2023,Yamanaka,Chen,2,1.08,6.56,,
5533,Futures 2023,Gobat,Badenhorst,2,1.56,2.29,,
5534,Futures 2023,Cui,Donski,2,1.98,1.73,,
5535,Futures 2023,Bacaloni,Nikles,1,6.35,1.08,,396.0
5536,Futures 2023,Bar,Kimhi,2,1.66,2.09,,
5537,Futures 2023,Strombachs,Privara,2,1.14,4.76,,
5538,Futures 2023,Sekiguchi,Oetzbach,2,1.11,5.73,,
5539,Futures 2023,Purtseladze,Trongcharoenchaikul,2,1.43,2.58,,
5540,Futures 2023,Binda,Zgirovsky,2,1.90,1.80,,
5541,Futures 2023,Giunta,Kriznik,2,1.26,3.43,,
5542,Futures 2023,Tomasetto,Gola,2,1.33,3.06,,
5543,Futures 2023,Brigida,Simon,2,2.30,1.55,,161.0
5544,Futures 2023,Roncadelli,Pietri,2,2.55,1.45,,
5545,Futures 2023,Isomura,Boureau,2,1.48,2.46,,
5546,Futures 2023,Arnaboldi,Mathys,2,1.01,13.83,343.0,
5547,Futures 2023,Arnaboldi,Mathys,2,1.01,13.83,432.0,
5548,Futures 2023,Cungu,Steiner,2,1.34,2.95,,
5549,Futures 2023,Vanshelboim,Marti,2,3.38,1.27,,
5550,Futures 2023,Moeller,M,2,1.46,2.53,,
5551,Futures 2023,De,Setkic,2,4.50,1.16,,
5552,Futures 2023,Sun,Sheehy,2,1.31,3.14,,
5553,Futures 2023,Sharipov,Storrie,2,1.20,3.97,,
5554,Futures 2023,Safwat,Ionel,2,2.89,1.36,,
5555,Futures 2023,Kawachi,Bakshi,2,3.11,1.31,,
5556,Futures 2023,Lomakin,Noce,2,1.79,1.92,,
5557,Futures 2023,Batyutenko,Catini,2,1.97,1.76,,
5558,Futures 2023,Radulov,Gaubas,2,2.55,1.45,,
5559,Futures 2023,Madaras,Saritas,2,1.01,10.00,,
5560,Futures 2023,Kellovsky,Ehara,2,1.53,2.34,,
5561,Futures 2023,Donev,Ujvary,2,1.59,2.19,,
5562,Futures 2023,Klok,Houkes,2,3.11,1.32,,357.0
5563,Futures 2023,Arutiunian,Lobanov,2,1.42,2.65,,
5564,Futures 2023,Bertuccioli,Maulenov,2,1.28,3.32,,
5565,Futures 2023,Philippov,Chikami,2,1.74,1.98,,
5566,Futures 2023,Kudriashov,Shin,2,1.73,2.00,,
5567,Futures 2023,De,Khairutdinov,2,1.02,9.53,,
5568,UTR Pro Tennis Series 3,Lyons,Pane,2,2.90,1.35,,
5569,UTR Pro Tennis Series 3,Gomez,Hunter,2,4.33,1.16,219.0,
5570,UTR Pro Tennis Series 3,Rajski,Jayaraman,2,1.02,9.50,,
5571,UTR Pro Tennis Series 3,Mayo,Aney,2,1.18,4.20,,
5572,UTR Pro Tennis Series 3,Arora,Ventre,2,3.40,1.27,,
5573,UTR Pro Tennis Series 5,Biljesko,Ban,2,1.12,5.50,,
5574,UTR Pro Tennis Series 5,Weindl,Fekete,2,2.45,1.47,,
5575,Dubai,Medvedev,Coric,2,1.19,4.75,3.0,21.0
5576,Dubai,Djokovic,Hurkacz,2,1.11,6.76,1.0,16.0
5577,Dubai,Rublev,Van,2,1.40,2.95,7.0,
5578,Dubai,Zverev,Sonego,2,1.44,2.80,11.0,29.0
5579,Acapulco,Paul,McDonald,2,1.64,2.26,23.0,
5580,Acapulco,Rune,Borges,2,1.21,4.49,6.0,74.0
5581,Acapulco,Fritz,Shapovalov,2,1.62,2.30,8.0,36.0
5582,Acapulco,Berrettini,Ymer,2,1.07,8.23,28.0,61.0
5583,Acapulco,Berrettini,Ymer,2,1.07,8.23,28.0,158.0
5584,Acapulco,De,Berrettini,2,1.03,14.37,,28.0
5585,Acapulco,Paul,Mmoh,1,1.35,3.24,23.0,130.0
5586,Acapulco,McDonald,Nakashima,2,1.85,1.96,,46.0
5587,Acapulco,Tiafoe,Lopez,2,1.07,8.54,15.0,172.0
5588,Acapulco,Daniel,Ruud,2,3.45,1.31,100.0,9.0
5589,Santiago,Baez,Garin,2,1.61,2.33,84.0,30.0
5590,Santiago,Etcheverry,Cerundolo,2,2.26,1.64,,20.0
5591,Santiago,Djere,Bonadio,2,1.17,5.08,67.0,229.0
5592,Santiago,Lajovic,Cerundolo,2,1.53,2.50,58.0,20.0
5593,Santiago,Jarry,Schwartzman,2,1.35,3.19,31.0,76.0
5594,Pau challenger,Uchida,Berankis,2,2.67,1.44,281.0,129.0
5595,Pau challenger,Humbert,Bourgue,2,1.31,3.28,40.0,277.0
5596,Pau challenger,Rinderknech,Royer,2,1.39,2.83,81.0,319.0
5597,Pau challenger,Lokoli,Ritschard,2,1.51,2.46,186.0,208.0
5598,Pau challenger,Struff,Added,2,1.14,5.18,,334.0
5599,Pau challenger,Rodionov,De,2,2.28,1.58,120.0,
5600,Pune challenger,Zekic,Duckworth,2,6.44,1.10,331.0,196.0
5601,Pune challenger,Purcell,Kuzmanov,2,1.45,2.59,98.0,234.0
5602,Pune challenger,Mayot,Neuchrist,1,1.47,2.56,239.0,291.0
5603,Pune challenger,Maestrelli,Sweeny,2,1.95,1.79,323.0,388.0
5604,Waco challenger,Gojo,Shimabukuro,2,1.29,3.42,115.0,180.0
5605,Waco challenger,Elias,Dougaz,2,1.63,2.19,212.0,308.0
5606,Waco challenger,Kovacevic,Hardt,2,1.27,3.53,166.0,321.0
5607,Waco challenger,Mochizuki,Galarneau,2,2.15,1.65,248.0,295.0
5608,Futures 2023,Atmane,Farjat,2,1.32,3.11,335.0,
5609,Futures 2023,Merida,Oradini,2,2.12,1.65,,411.0
5610,Futures 2023,Geerts,Coulibaly,2,1.69,2.04,301.0,
5611,Futures 2023,Ribeiro,Zukas,2,1.49,2.47,405.0,
5612,Futures 2023,Martin,Bocchi,2,1.17,4.45,,
5613,Futures 2023,Tirante,Hidalgo,2,1.18,4.29,,
5614,Futures 2023,Diez,Pujol,2,1.13,5.07,310.0,
5615,Futures 2023,Fonio,Den,2,1.32,3.13,285.0,
5616,Futures 2023,Butvilas,Gutierrez,2,1.43,2.63,,
5617,Futures 2023,Broom,Whitehouse,2,1.30,3.18,428.0,
5618,Futures 2023,Sanchez,Barreto,2,1.21,4.00,,
5619,Futures 2023,Oliveira,Marie,2,2.19,1.60,382.0,
5620,Futures 2023,Rosol,Oliel,2,1.51,2.40,289.0,
5621,Futures 2023,Poullain,Harris,2,1.53,2.35,,103.0
5622,Futures 2023,Poullain,Harris,2,1.53,2.35,,387.0
5623,Futures 2023,Chidekh,Vrbensky,2,1.30,3.22,349.0,
5624,Futures 2023,De,Nakagawa,2,1.25,3.59,,444.0
5625,Futures 2023,Soriano,Tabur,2,2.16,1.61,,370.0
5626,Futures 2023,Roca,Alcala,2,1.20,3.99,,
5627,Futures 2023,Echeverria,Kravchenko,2,2.06,1.67,,
5628,Futures 2023,Chazal,Moro,2,3.58,1.25,,
5629,Futures 2023,Comesana,Voisin,2,1.37,2.85,148.0,
5630,Futures 2023,Torres,Lingua,2,1.27,3.41,,
5631,Futures 2023,Midon,Tenti,1,1.26,3.51,437.0,
5632,Futures 2023,Jasika,Cavrak,2,1.05,7.92,380.0,
5633,Futures 2023,Dellavedova,Searant,1,1.05,7.51,,
5634,Futures 2023,Ellis,Fields,2,1.07,7.09,,
5635,Futures 2023,Winter,Mehrotra,2,1.29,3.30,,
5636,Futures 2023,Fancutt,Talic,2,1.07,6.79,,
5637,Futures 2023,Rai,Cook,2,1.07,7.01,,
5638,Futures 2023,Saville,Pham,2,1.17,4.38,364.0,
5639,Futures 2023,Schoolkate,Papac,2,1.03,9.23,327.0,
5640,Futures 2023,McCormick,Bynoe,2,1.06,7.16,,
5641,Futures 2023,Bielinskyi,Gima,2,2.36,1.52,,
5642,Futures 2023,Paty,Ji,2,1.31,3.18,,
5643,Futures 2023,Descotte,Ambrogi,2,1.27,3.39,,
5644,Futures 2023,Bueno,Nakashima,2,1.26,3.51,377.0,46.0
5645,Futures 2023,Strode,Ogura,2,1.19,4.13,,
5646,Futures 2023,Monzon,Mridha,2,2.09,1.65,,
5647,Futures 2023,Gomez,Kang,2,1.80,1.90,219.0,
5648,Futures 2023,Gobat,Arnaboldi,2,2.90,1.35,,343.0
5649,Futures 2023,Gobat,Arnaboldi,2,2.90,1.35,,432.0
5650,Futures 2023,Matsuda,Yamanaka,2,1.80,1.89,,
5651,Futures 2023,Shiraishi,Cui,2,1.50,2.41,,
5652,Futures 2023,Prechtel,Tkemaladze,2,1.90,1.79,,
5653,Futures 2023,Blockx,Brigida,2,1.14,4.87,,
5654,Futures 2023,Echargui,Isomura,2,1.17,4.44,350.0,
5655,Futures 2023,Kellovsky,Pieri,2,2.77,1.38,,
5656,Futures 2023,Strombachs,Nesterov,2,1.29,3.22,,
5657,Futures 2023,Klok,Zanellato,2,1.65,2.09,,
5658,Futures 2023,Rossi,Sakellaridis,2,2.88,1.36,,
5659,Futures 2023,Vanshelboim,Radulov,2,1.26,3.49,,
5660,Futures 2023,Purtseladze,Pokorny,2,1.82,1.85,,
5661,Futures 2023,Moeller,Roncadelli,2,1.55,2.28,,
5662,Futures 2023,Lavagno,Popovic,2,1.13,4.76,345.0,
5663,Futures 2023,Tokuda,Bax,2,1.49,2.45,,
5664,Futures 2023,Negritu,Mu,2,1.86,1.83,,
5665,Futures 2023,Cungu,Madaras,2,4.16,1.18,,
5666,Futures 2023,Van,Ingildsen,2,1.50,2.42,,
5667,Futures 2023,Sharipov,Sun,2,1.66,2.04,,
5668,Futures 2023,Lee,De,2,1.46,2.50,,
5669,Futures 2023,Safwat,Giunta,2,1.16,4.50,,
5670,Futures 2023,Bertuccioli,Sekiguchi,1,5.56,1.12,,
5671,Futures 2023,Takahashi,Lomakin,2,1.49,2.45,,
5672,Futures 2023,Reymond,Bacaloni,2,1.24,3.60,,
5673,Futures 2023,Donev,Vallejo,2,3.25,1.29,,
5674,Futures 2023,Weis,Tomasetto,2,1.31,3.11,338.0,
5675,Futures 2023,Aitkulov,Jang,2,3.98,1.20,,
5676,Futures 2023,Kawachi,Arutiunian,2,2.17,1.61,,
5677,Futures 2023,Bar,Binda,2,2.02,1.69,,
5678,Futures 2023,Perez,Batyutenko,2,1.20,3.84,,
5679,Futures 2023,Philippov,Kudriashov,2,1.39,2.76,,
5680,Futures 2023,Bondarevskiy,De,2,1.33,3.00,,
5681,UTR Pro Tennis Series 3,Wen,Lyons,2,1.40,2.73,,
5682,UTR Pro Tennis Series 3,Arovin,Jayaraman,2,1.78,1.87,,
5683,UTR Pro Tennis Series 3,Arora,Mayo,2,5.50,1.10,,
5684,UTR Pro Tennis Series 3,Gomez,Trondson,2,1.51,2.40,219.0,
5685,UTR Pro Tennis Series 3,Svajda,Rajski,2,2.90,1.35,224.0,
5686,UTR Pro Tennis Series 3,Hoffmann,Aney,2,1.83,1.83,,
5687,UTR Pro Tennis Series 3,Boyd,Lyons,2,1.16,4.33,,
5688,UTR Pro Tennis Series 3,Gomez,Potter,2,1.35,2.90,219.0,
5689,UTR Pro Tennis Series 3,Sell,Wen,2,1.30,3.28,,
5690,UTR Pro Tennis Series 3,Arora,Aney,2,1.57,2.25,,
5691,UTR Pro Tennis Series 3,Trondson,Potter,2,1.60,2.20,,
5692,UTR Pro Tennis Series 5,Galoppini,Heger,2,1.09,6.00,,
5693,UTR Pro Tennis Series 5,Drinic,Ingarao,2,2.20,1.60,,
5694,UTR Pro Tennis Series 5,Tomic,Simundza,2,1.60,2.20,,
5695,UTR Pro Tennis Series 5,Gerch,Samardzic,2,1.01,11.00,356.0,
5696,UTR Pro Tennis Series 5,Galik,Ban,2,1.40,2.73,,
5697,UTR Pro Tennis Series 5,Biljesko,Markovina,2,1.00,12.00,,
5698,UTR Pro Tennis Series 5,Galoppini,Massara,2,1.53,2.37,,
5699,UTR Pro Tennis Series 5,Hodzic,Sodan,2,1.47,2.45,,
5700,UTR Pro Tennis Series 5,Pichler,Simundza,2,1.02,9.50,,
5701,Dubai,Medvedev,Djokovic,2,2.79,1.45,3.0,1.0
5702,Dubai,Rublev,Zverev,2,2.17,1.70,7.0,11.0
5703,Acapulco,Rune,Berrettini,1,1.81,2.01,6.0,28.0
5704,Acapulco,Fritz,Tiafoe,2,1.49,2.64,8.0,15.0
5705,Acapulco,De,Daniel,2,1.25,3.98,,100.0
5706,Santiago,Munar,Monteiro,2,1.69,2.18,112.0,116.0
5707,Santiago,Baez,Djere,2,1.57,2.43,84.0,67.0
5708,Santiago,Etcheverry,Lajovic,2,1.99,1.83,,58.0
5709,Pau challenger,Uchida,Lokoli,2,2.38,1.56,281.0,186.0
5710,Pau challenger,Humbert,Bellier,2,1.22,4.07,40.0,304.0
5711,Pau challenger,Rinderknech,Struff,2,2.01,1.76,81.0,
5712,Pau challenger,Van,Rodionov,2,1.64,2.19,,120.0
5713,Pune challenger,Zekic,Mayot,2,3.29,1.32,331.0,239.0
5714,Pune challenger,Purcell,Maestrelli,2,1.31,3.34,98.0,323.0
5715,Pune challenger,Palan,Tseng,2,3.41,1.30,333.0,
5716,Pune challenger,Nardi,Noguchi,2,1.33,3.20,207.0,406.0
5717,Waco challenger,Gojo,Mochizuki,1,1.31,3.36,115.0,248.0
5718,Waco challenger,Kovacevic,Elias,2,1.28,3.55,166.0,212.0
5719,Waco challenger,Michelsen,Vukic,2,1.94,1.81,227.0,113.0
5720,Waco challenger,Muller,Hong,2,1.52,2.46,128.0,
5721,Futures 2023,Rodriguez,Ribeiro,2,1.59,2.16,,405.0
5722,Futures 2023,Midon,Torres,2,2.51,1.47,437.0,
5723,Futures 2023,Diez,Butvilas,2,2.10,1.66,310.0,
5724,Futures 2023,Fonio,Soriano,2,1.47,2.48,285.0,
5725,Futures 2023,Tirante,Atmane,2,1.45,2.56,,335.0
5726,Futures 2023,Comesana,Martin,2,2.03,1.70,148.0,
5727,Futures 2023,Oliveira,Geerts,2,1.87,1.83,382.0,301.0
5728,Futures 2023,Roca,Merida,2,1.41,2.69,,
5729,Futures 2023,De,Chidekh,2,1.67,2.07,,349.0
5730,Futures 2023,Poullain,Rosol,2,1.87,1.82,,289.0
5731,Futures 2023,Chazal,Broom,2,2.29,1.56,,428.0
5732,Futures 2023,Echeverria,Sanchez,2,2.41,1.50,,
5733,Futures 2023,Rodriguez,Egea,2,1.17,6.06,,
5734,Futures 2023,Schoolkate,Ellis,2,1.30,3.23,327.0,
5735,Futures 2023,Saville,Rai,2,1.49,2.50,364.0,
5736,Futures 2023,Jasika,Winter,2,1.18,4.24,380.0,
5737,Futures 2023,Fancutt,Dellavedova,2,1.34,3.01,,
5738,Futures 2023,Descotte,Bielinskyi,1,1.36,2.91,,
5739,Futures 2023,McCormick,Paty,2,1.30,3.24,,
5740,Futures 2023,Bueno,Strode,2,1.55,2.30,377.0,
5741,Futures 2023,Gomez,Monzon,2,1.48,2.47,219.0,
5742,Futures 2023,Echargui,Moeller,2,1.29,3.26,350.0,
5743,Futures 2023,Matsuda,Rossi,2,1.77,1.93,,
5744,Futures 2023,Tokuda,Negritu,2,1.61,2.16,,
5745,Futures 2023,Gobat,Shiraishi,2,2.84,1.37,,
5746,Futures 2023,Lavagno,Donev,2,1.17,4.20,345.0,
5747,Futures 2023,Vanshelboim,Cungu,2,2.23,1.57,,
5748,Futures 2023,Sharipov,Safwat,2,1.59,2.17,,
5749,Futures 2023,Blockx,Prechtel,2,1.29,3.22,,
5750,Futures 2023,Purtseladze,Strombachs,2,2.58,1.43,,
5751,Futures 2023,Lee,Van,2,2.76,1.37,,
5752,Futures 2023,Reymond,Klok,2,2.58,1.43,,
5753,Futures 2023,Weis,Kellovsky,2,1.13,4.99,338.0,
5754,Futures 2023,Perez,Aitkulov,2,1.13,4.87,,
5755,Futures 2023,Bondarevskiy,Takahashi,2,2.00,1.71,,
5756,Futures 2023,Bar,Bertuccioli,2,1.34,2.96,,
5757,Futures 2023,Philippov,Kawachi,2,1.19,4.18,,
5758,UTR Pro Tennis Series 3,Wen,Boyd,2,3.80,1.20,,
5759,UTR Pro Tennis Series 3,Mayo,Bharadwaj,2,1.05,7.50,,
5760,UTR Pro Tennis Series 3,Sell,Pane,2,1.01,10.00,,
5761,UTR Pro Tennis Series 3,Svajda,Murtaza,2,1.04,9.00,224.0,
5762,UTR Pro Tennis Series 3,Rajski,Arovin,2,1.07,6.50,,
5763,UTR Pro Tennis Series 3,Boyd,Pane,2,1.11,5.50,,
5764,UTR Pro Tennis Series 5,Ingarao,Simundza,2,1.30,3.20,,
5765,UTR Pro Tennis Series 5,Galoppini,Hodzic,2,1.09,6.00,,
5766,UTR Pro Tennis Series 5,Pichler,Drinic,2,1.11,5.50,,
5767,UTR Pro Tennis Series 5,Gerch,Fekete,2,1.05,7.50,356.0,
5768,UTR Pro Tennis Series 5,Weindl,Samardzic,2,1.31,3.18,,
5769,UTR Pro Tennis Series 5,Biljesko,Galik,2,1.29,3.25,,
5770,UTR Pro Tennis Series 5,Nedic,Markovina,2,1.02,10.00,,
5771,Dubai,Medvedev,Rublev,2,1.23,4.26,3.0,7.0
5772,Acapulco,De,Rune,2,2.68,1.49,,6.0
5773,Acapulco,Paul,Fritz,2,2.50,1.54,23.0,8.0
5774,Santiago,Etcheverry,Baez,2,2.58,1.51,,84.0
5775,Santiago,Jarry,Hanfmann,2,1.59,2.37,31.0,49.0
5776,Pau challenger,Humbert,Uchida,2,1.19,4.45,40.0,281.0
5777,Pau challenger,Van,Rinderknech,2,2.52,1.49,,81.0
5778,Pune challenger,Purcell,Zekic,2,1.14,5.30,98.0,331.0
5779,Pune challenger,Nardi,Palan,2,1.24,3.87,207.0,333.0
5780,Waco challenger,Kovacevic,Gojo,2,1.97,1.79,166.0,115.0
5781,Waco challenger,Muller,Michelsen,2,2.04,1.74,128.0,227.0
5782,Futures 2023,Comesana,Tirante,2,2.77,1.39,148.0,
5783,Futures 2023,Poullain,Fonio,2,1.95,1.76,,285.0
5784,Futures 2023,Oliveira,De,2,3.31,1.29,382.0,
5785,Futures 2023,Roca,Diez,2,1.75,1.98,,310.0
5786,Futures 2023,Echeverria,Chazal,2,1.74,1.97,,
5787,Futures 2023,Rodriguez,Midon,2,1.57,2.27,,437.0
5788,Futures 2023,Fancutt,Jasika,2,2.96,1.35,,380.0
5789,Futures 2023,Saville,Schoolkate,2,2.12,1.65,364.0,327.0
5790,Futures 2023,Descotte,Bueno,2,1.78,1.93,,377.0
5791,Futures 2023,Gomez,McCormick,2,1.70,2.02,219.0,
5792,Futures 2023,Echargui,Tokuda,2,1.46,2.55,350.0,
5793,Futures 2023,Gobat,Matsuda,2,1.53,2.37,,
5794,Futures 2023,Blockx,Sharipov,1,2.41,1.50,,
5795,Futures 2023,Purtseladze,Lee,2,1.94,1.77,,
5796,Futures 2023,Reymond,Weis,2,2.35,1.53,,338.0
5797,Futures 2023,Lavagno,Vanshelboim,2,1.35,2.92,345.0,
5798,Futures 2023,Perez,Bondarevskiy,2,1.47,2.50,,
5799,Futures 2023,Philippov,Bar,2,1.41,2.72,,
5800,UTR Pro Tennis Series 3,Arovin,Trondson,2,2.10,1.66,,
5801,UTR Pro Tennis Series 3,Boyd,Hoffmann,2,1.10,5.50,,
5802,UTR Pro Tennis Series 3,Sell,Gomez,2,1.35,2.90,,219.0
5803,UTR Pro Tennis Series 3,Bharadwaj,Casey,2,1.83,1.83,,
5804,UTR Pro Tennis Series 3,Rajski,Nguyen,2,1.20,3.80,,
5805,UTR Pro Tennis Series 3,Trondson,Casey,2,1.28,3.30,,
5806,UTR Pro Tennis Series 3,Gomez,Nguyen,2,1.20,4.00,219.0,
5807,UTR Pro Tennis Series 5,Simundza,Hodzic,2,2.25,1.57,,
5808,UTR Pro Tennis Series 5,Drinic,Markovina,2,1.17,4.50,,
5809,UTR Pro Tennis Series 5,Tomic,Massara,2,4.10,1.20,,
5810,UTR Pro Tennis Series 5,Galoppini,Pichler,2,1.85,1.85,,
5811,UTR Pro Tennis Series 5,Fekete,Galik,2,1.66,2.11,,
5812,UTR Pro Tennis Series 5,Heger,Weindl,2,3.23,1.30,,
5813,UTR Pro Tennis Series 5,Biljesko,Gerch,2,5.13,1.13,,356.0
5814,UTR Pro Tennis Series 5,Nedic,Ingarao,2,1.57,2.25,,
5815,Acapulco,De,Paul,2,1.66,2.25,,23.0
5816,Santiago,Jarry,Etcheverry,2,1.92,1.89,31.0,
5817,Santiago,Jarry,Munar,2,1.48,2.68,31.0,112.0
5818,Pau challenger,Van,Humbert,2,2.81,1.41,,40.0
5819,Pune challenger,Purcell,Nardi,2,1.31,3.29,98.0,207.0
5820,Waco challenger,Kovacevic,Muller,2,1.70,2.10,166.0,128.0
5821,Futures 2023,Comesana,Rodriguez,2,2.09,1.67,148.0,
5822,Futures 2023,Oliveira,Poullain,2,2.00,1.72,382.0,
5823,Futures 2023,Echeverria,Roca,2,2.05,1.69,,
5824,Futures 2023,Fancutt,Saville,2,2.19,1.60,,364.0
5825,Futures 2023,Gomez,Descotte,2,2.29,1.55,219.0,
5826,Futures 2023,Echargui,Gobat,2,1.24,3.70,350.0,
5827,Futures 2023,Perez,Philippov,2,1.41,2.68,,
5828,Futures 2023,Purtseladze,Blockx,2,1.93,1.77,,
5829,Futures 2023,Lavagno,Reymond,2,1.48,2.45,345.0,
5830,UTR Pro Tennis Series 3,Boyd,Arovin,2,1.27,3.40,,
5831,UTR Pro Tennis Series 3,Aney,Murtaza,2,1.83,1.83,,
5832,UTR Pro Tennis Series 3,Sell,Svajda,2,1.35,2.90,,224.0
5833,UTR Pro Tennis Series 3,Rajski,Mayo,2,1.43,2.63,,
5834,UTR Pro Tennis Series 3,Mayo,Wen,2,1.43,2.60,,
5835,UTR Pro Tennis Series 5,Biljesko,Galoppini,2,2.26,1.57,,
5836,UTR Pro Tennis Series 5,Tomic,Fekete,1,2.90,1.35,,
5837,UTR Pro Tennis Series 5,Nedic,Heger,2,1.47,2.45,,
5838,Antalya challenger,Lavagno,Ajdukovic,2,1.50,2.45,345.0,325.0
5839,Antalya challenger,Melzer,Bobrov,2,1.36,2.97,245.0,
5840,Antalya challenger,Caruso,Shvangiradze,2,1.01,11.31,302.0,
5841,Antalya challenger,Basic,Madaras,2,3.14,1.33,358.0,
5842,Antalya challenger,Molleker,Kirci,2,1.11,6.00,390.0,
5843,Antalya challenger,Weis,Khotchenkov,2,1.02,11.00,338.0,
5844,Antalya challenger,Travaglia,Otegui,2,1.17,4.53,228.0,
5845,Antalya challenger,Ferrari,Fomin,2,1.38,2.84,422.0,
5846,Antalya challenger,Neumayer,Marti,2,2.00,1.74,433.0,
5847,Antalya challenger,Erhard,Topo,2,1.74,1.99,,280.0
5848,Antalya challenger,Chepelev,Houkes,2,1.90,1.82,430.0,357.0
5849,Antalya challenger,Hassan,Agabigun,2,1.08,6.78,270.0,
5850,Futures 2023,Wolfschmidt,Feig,2,1.03,9.00,,
5851,Futures 2023,Mulye,Marrero,2,5.83,1.11,,
5852,Futures 2023,Curras,Couto,2,1.02,10.25,,
5853,Futures 2023,Guerra,Mukherjee,2,1.08,6.63,,
5854,Futures 2023,Trocado,Serpa,2,1.16,4.38,,
5855,Futures 2023,Sharma,Miranda,2,1.06,7.13,,
5856,Futures 2023,De,Tacanho,2,1.13,4.84,,
5857,Futures 2023,Malgiaritta,Neyelov,2,1.13,4.89,,
5858,Futures 2023,Aubriot,Cunat,2,1.12,5.15,,
5859,Futures 2023,Beauge,Pontico,2,1.45,2.51,,
5860,Futures 2023,Delage,Berquier,2,1.22,3.78,,
5861,Futures 2023,Broska,Dubouch,2,1.15,4.68,,
5862,Futures 2023,Dussin,Lopez,2,1.45,2.52,,172.0
5863,Futures 2023,Haliak,Sahtali,2,1.16,4.35,,
5864,Futures 2023,Darras,Bachinger,2,5.70,1.10,,
5865,Futures 2023,Boureau,Kubiak,2,1.05,7.75,,
5866,Futures 2023,Tatlot,Freire,2,5.50,1.10,,
5867,Futures 2023,Glinka,Karol,2,1.81,1.83,,
5868,Futures 2023,Vylegzhanin,Deflandre,2,1.16,4.40,,
5869,Futures 2023,Gaillard,Jucha,2,1.61,2.15,,
5870,Futures 2023,Welte,Oumaouche,2,1.82,1.82,,
5871,Futures 2023,Lacides,Scaglia,2,2.22,1.57,,
5872,Futures 2023,Raquillet,Blanch,2,2.21,1.57,,365.0
5873,Lugano challenger,Added,Martineau,2,1.73,2.00,334.0,371.0
5874,Lugano challenger,Forejtek,Nicod,2,1.18,4.36,312.0,
5875,Lugano challenger,Copil,Masur,2,2.27,1.57,264.0,320.0
5876,Lugano challenger,Hemery,Blanchet,2,1.80,1.90,292.0,353.0
5877,Lugano challenger,Janvier,Zhukayev,2,2.05,1.70,354.0,253.0
5878,Lugano challenger,Butvilas,Yunchaokete,2,2.42,1.50,,200.0
5879,Lugano challenger,Gengel,Margaroli,2,1.10,5.92,410.0,
5880,Lugano challenger,Sachko,Stepanov,2,1.05,8.07,259.0,
5881,Lugano challenger,Durasovic,Oradini,2,1.49,2.47,367.0,411.0
5882,Lugano challenger,Arnaboldi,Casanova,2,1.05,8.13,343.0,362.0
5883,Lugano challenger,Arnaboldi,Casanova,2,1.05,8.13,432.0,362.0
5884,Lugano challenger,Onclin,Dietrich,2,1.06,7.69,242.0,
5885,Lugano challenger,Ilkel,de,2,1.25,3.70,198.0,
5886,Puerto Vallarta challenger,Marchenko,Barrientos,2,1.33,3.07,273.0,
5887,Puerto Vallarta challenger,Langmo,Kumar,2,1.59,2.22,376.0,
